keyword,min,1st quartile,meidan,3rd quartile,max
innovation,0.0030433294177,0.00334533920724,0.00346605669387,0.00698046592926,0.0440356534874
dimension reduction,0.00312935345662,0.00334079625774,0.00346106492302,0.0100807716204,0.0606023040996
covariance function,0.00279730410148,0.00327073555845,0.00343337360773,0.00985218142512,0.0672228852567
nuisance parameter,0.00321100367826,0.0033558378173,0.00342150979024,0.0067636034925,0.0273453216471
stationary process,0.00292580559075,0.00329853752903,0.00339947994107,0.00674900660543,0.0549887932983
biostatistics,0.00198900200121,0.00329741007168,0.00337416537354,0.0034580198186,0.0168218786273
empirical process,0.00291143003263,0.00321657029567,0.00337221079385,0.00969175661641,0.0542642775071
uncorrelated,0.00196893835352,0.0032765711683,0.00336624944312,0.0034998449809,0.0170817122039
risk,0.000634306716955,0.00167085671783,0.00334171343567,0.00838701339755,0.071428719533
exponential family,0.00290309635061,0.00321869629427,0.00333639431339,0.00927127282733,0.0744408827741
conditioning,0.00296676513238,0.00324941646381,0.00333341195143,0.00659216945675,0.0707329943651
principal component analysis,0.00279701764841,0.00321348041066,0.00330883591246,0.00651457892726,0.0164465737832
design matrix,0.00293152689873,0.00315626603244,0.0032595331614,0.00953336640898,0.0388427314081
data point,0.00281159820622,0.00312308722032,0.0032395733364,0.00915571723563,0.0485446638928
gaussian noise,0.000885512684568,0.00316875322192,0.00322884970008,0.00334162473384,0.0223596268217
bayesian inference,0.00285708357118,0.00314334242609,0.00322728925646,0.0063773076419,0.0308976272565
markov chain monte carlo,0.00271896593628,0.0030818453359,0.00319942578044,0.00626056596723,0.0187265117178
random matrix,0.00198050372109,0.00305015747709,0.00319723876006,0.008944065984,0.0308056950391
white noise,0.0027745850458,0.00302804568166,0.0031537034478,0.00615326502358,0.0389857238533
response variable,0.00282690026294,0.00307993368398,0.00314655958471,0.00618367939118,0.0407849649701
nonparametric regression,0.00276473736152,0.00300396196595,0.00310499847365,0.00623645289449,0.0246556597937
identifiability,0.0027057656239,0.00301971658651,0.00308653797914,0.00914366923124,0.0522891218041
random sample,0.00266223393504,0.00301222929794,0.00308394834846,0.00320546665775,0.0230581860168
stability,0.0025167813107,0.00299938558887,0.003082130252,0.00625370809998,0.0547234840092
cumulative distribution function,0.00117048547,0.00301268900763,0.00307722567576,0.00586328528572,0.0144968383899
remainder,0.00233589513091,0.00294569438321,0.00301596586523,0.00307434015529,0.0214883831567
econometrics,0.00244949737222,0.00295010757662,0.00300873863289,0.00308423726214,0.0180262139629
probability space,0.00232675383338,0.00293556192489,0.00300124083955,0.00307604744074,0.0121109934566
likelihood function,0.00264363168856,0.00285413461218,0.0029617188302,0.00817685795715,0.0444923213184
consistent estimator,0.00256559053845,0.00287768823805,0.00295118518716,0.00569806959881,0.0141712571723
probability density function,0.0022378619547,0.00287725108461,0.00294312163237,0.00551088736802,0.0117782208142
algorithms,0.00118242844493,0.00152223312425,0.00292246061133,0.00463076663466,0.0424576434268
marginal distribution,0.00212323174986,0.00282625705212,0.0029051466744,0.0057961052782,0.0319253447164
moment,0.000618803152535,0.00161271091877,0.00288773654482,0.00494188459321,0.0457744797765
almost surely,0.00244468090829,0.00277992858544,0.00286394137233,0.00528765983365,0.0234531963193
density estimation,0.00243160088904,0.00271013676172,0.00280925433373,0.00803718050186,0.0384812760303
brownian motion,0.00229240522203,0.00268576360141,0.00279223863747,0.0079325233623,0.0402480859696
parameter space,0.00234007346807,0.00270979605841,0.00276847274471,0.00550443896013,0.0307253737784
gaussian process,0.00194664995027,0.00263182568011,0.00273604402607,0.00816719781253,0.0446549132962
estimator,0.000188106254297,0.00131727766727,0.00273280175527,0.00605960466575,0.0317701759614
confidence interval,0.00178889500418,0.00263082922655,0.00271443055252,0.00791925483749,0.0923823789833
dap,0.00110307067228,0.00141457612325,0.0026801586316,0.00555093628631,0.0555259990357
uncertainty,0.00226978865793,0.00255982941577,0.00265492348041,0.00773942571656,0.0411164825888
stochastic,0.00101585868353,0.00134630123885,0.0026421978503,0.00511003348529,0.0305882028793
asymptotic distribution,0.00228153907376,0.00254504695524,0.00262853259095,0.00517476279157,0.0312224788596
machine learning,0.00230239747855,0.00255588807126,0.00261292253401,0.00513271929524,0.018103997261
central limit theorem,0.00191484766493,0.00251565646067,0.00259817799466,0.0074395646944,0.0438827628564
normal distribution,0.00192232929669,0.00249833453835,0.00255051123066,0.00499187034492,0.0480158903623
least squares,0.00185409280828,0.00245473975102,0.00254868001002,0.0073216309277,0.058124478851
stochastic process,0.00196270889277,0.00247332138971,0.00254279688609,0.00503030190439,0.0324383277982
parametric model,0.00213432119885,0.00237397146781,0.00243472270616,0.0047662394402,0.0345485791824
univariate,0.00203157938555,0.0023355318998,0.00240637657533,0.00562138089482,0.0345042573717
data analysis,0.00210951268369,0.00232208353953,0.00237682814164,0.00464862833466,0.0257405430659
independence,0.00169266227446,0.00223947217026,0.00230618931535,0.00668617842772,0.0454468227116
empirical,0.000919756120754,0.00120316934401,0.00229302079966,0.00367811697887,0.0414703398257
statistical model,0.00186840047703,0.00223849662602,0.00228787470178,0.00449856913313,0.0219532661883
statistical inference,0.00183016230997,0.00222346366598,0.00227562703644,0.00445543819767,0.018098864593
xplore,0.00182132891904,0.00221696687561,0.00226022476587,0.0023052043632,0.00900575465506
quadrat,0.00186631299338,0.00214167064814,0.00221869376835,0.00578362620343,0.0360798053412
linear regression,0.00186418286262,0.00214959070399,0.00221505557608,0.00623577785389,0.0246237675799
inference,0.000865113764061,0.0011123792032,0.00219129102416,0.00349212514762,0.0401722477055
data set,0.00173997503443,0.0021215927473,0.00216553105863,0.00429086276013,0.0282075399357
variance,0.000208405759075,0.000759911048608,0.00208466314854,0.00381742071748,0.0256858610864
event,0.00162602457011,0.00195908467529,0.00201555928322,0.00408389252552,0.0652805239848
probability distribution,0.00148175769861,0.00195706548213,0.00200849109756,0.00401101539407,0.0221043556687
average,0.00138336478955,0.00180438885593,0.00186010205766,0.00372762967244,0.0315902705673
maximum likelihood,0.000482422346313,0.00172673607708,0.00180713252306,0.00518022279487,0.0303222445185
experiment,0.00125421656658,0.00166705064772,0.00172611242047,0.0048515232749,0.0473390127749
mathematica,0.00107586790932,0.00143311708793,0.00146718849203,0.00284241645179,0.0148908682773
probability,0.000453651382983,0.000607237749788,0.00120767563883,0.0023788695182,0.0184200427882
statistics,0.000220319272499,0.000577676271896,0.00111763676278,0.00171759971823,0.0202602017852
variable,0.000205636655015,0.000544866504947,0.0011038150468,0.00265021047753,0.019809596499
statistica,0.000358737601565,0.00055854082269,0.00110311812481,0.00169878013298,0.0113363917965
random variable,0.000398522562285,0.00103962407553,0.00109685108886,0.00302250257913,0.0253676444362
mean,0.000306012529038,0.000510219333436,0.000999058047184,0.00155332322242,0.0188742500391
statistic,0.0000853073603739,0.000427328150296,0.00066441309522,0.00113687005434,0.0113312709522
